,full_text,label,clean_text
355,"@psi_id @kaesangp @prabowo @gibran_tweet Memang mungkin hrs lebih lucu... Negeri ini kayaknya gk maju2 karena terlalu serius.... TERLALU SERIUS MIKIRIN PERUT &amp  ISI OTAKNYA MASING2... 😄😄,,",0,lucu negeri gak maju serius serius pikir perut amp isi otak
356,"@don_muzakir_ @prabowo @Gerindra gw salut Sama pak @prabowo #prabowopresiden2024,,",1,salut pak
357,"@PureAnonim @Dennysiregar7 Si deni sudah ketakutan Prabowo menang,,",0,sih den takut menang
358,"@don_muzakir_ @prabowo @Gerindra bener kata Kh.gusdur soal @prabowo😭 #prabowopresiden2024"",,",1,benar kata gusdur soal
359,"Kementerian PU telah menyusun kebijakan dalam menjaga ketahanan air. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan,,",0,menteri punya susun bijak jaga tahan air pak
360,"@tvOneNews Percayalah semua skenario, kalau 3 paslon 2 putaran yg pling menguntungkan adalah prabowo 🤣,,",1,percaya skenario paslon putar untung
361,"@don_muzakir_ @prabowo @Gerindra Bpk @prabowo Memang bapak bangsa, pemersatu bangsa 😍 #prabowopresiden2024 #giziuntukbangsa,,",1,bapak bapak bangsa satu bangsa
362,"@Uki23 @psi_id @Gerindra Walaupun ane pendukung AMIN, ane kasih masukan nickname buat klen..  Prabu BranI Prabowo Gibran u/ Indonesia,,",1,ane dukung amin ane kasih masuk nickname prabu berani gibran indonesia
363,"@GosongImam @Chaves1305 @gibran_tweet @prabowo kita omongin waktu yg sekarang, momentumnya tepat. Bapaknya masih punya pendukung fanatik dan maaih punya nilai jual.,,",1,omong waktu momentum tepat bapak punya dukung fanatik maaih punya nilai jual
364,"Serahkan Sumur Bor dan Pipanisasi, Menhan Prabowo: Semoga Mencukupi Kebutuhan Air Bersih - Radar Jogja - Radar Jogja #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/3UoIsOD0N1,,",1,serah sumur bor pipanisasi menhan moga cukup butuh air bersih radar jogja radar jogja
365,"Serahkan Sumur Bor dan Pipanisasi, Menhan Prabowo: Semoga Mencukupi Kebutuhan Air Bersih - Radar Jogja - Radar Jogja #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/yt7ZlZcdxb,,",1,serah sumur bor pipanisasi menhan moga cukup butuh air bersih radar jogja radar jogja
366,"Gerindra Akan Perhitungkan Usul PBB Ingin Yusril Cawapres Prabowo - CNN Indonesia #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/TolmX9aV5S,,",1,gerindra hitung usul pbb yusril cawapres cnn indonesia
367,"@KompasTV Salah nya apa ? Gimana pak Prabowo ... kKN !!!!,,",0,salah nya pak kkn
368,"1. Undang-Undang Pangan No.7 Tahun 1996: kondisi terpenuhinya kebutuhan pangan bagi rumah tangga yang tercermin dari tersedianya pangan secara cukup, baik dari jumlah maupun mutunya, aman, merata dan terjangkau. Pak Prabowo @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju https://t.co/HoyHY6rFt1,,",1,undang undang pangan no tahun kondisi penuh butuh pangan rumah tangga cermin sedia pangan cukup baik jumlah mutu aman rata jangkau pak
369,"Gerindra Akan Perhitungkan Usul PBB Ingin Yusril Cawapres Prabowo - CNN Indonesia #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/C3DkdlLVbV,,",1,gerindra hitung usul pbb yusril cawapres cnn indonesia
370,"Menhan Prabowo menyampaikan, Indonesia yang memiliki kekayaan sumber daya alam sangat besar, harus siap menghadapi perkembangan geopolitik yang dinamis saat ini dan di masa mendatang.   #Prabowo #MenhanPrabowo #Menhanprabowo #Kemhan #KemhanRI #TNI,,",1,menhan indonesia milik kaya sumber daya alam besar siap hadap kembang geopolitik dinamis masa datang
371,"@kikysaputrii Mending sama Pak Prabowo &amp  Pak Anies deh kalau perkara roasting, they more funny,,",1,lebih baik pak amp pak deh perkara roasting more funny
372,"Gerindra Akan Perhitungkan Usul PBB Ingin Yusril Cawapres Prabowo - CNN Indonesia #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/V8AHigjzoJ,,",1,gerindra hitung usul pbb yusril cawapres cnn indonesia
373,"@TeddGus @prabowo @ganjarpranowo @gibran_tweet Segala dalih d gunakan untk anak paduka....,,",0,dalih guna anak paduka
374,"@don_muzakir_ @prabowo @Gerindra komitmen yang Terbaik pak @prabowo 👌🙏 #masdar #prabowopresiden2024,,",1,komitmen baik pak
375,"Prabowo tdk sebut nama nya dlm susunan Kabinet Langganan Kalah Capres e hehe,,",1,sebut nama nya susun kabinet langgan kalah capres e he
376,"@yunartowijaya Kalau kelompok Ganjar disebut pengabdian, kalau Prabowo disebut nafsu. Kebencian mempengaruhi pilihan diksi,,",0,kelompok sebut abdi sebut nafsu benci pengaruh pilih kasih
377,"km gak bisa intropeksi ya? knp jokowi lebih pilih prabowo? karena ganjar lemah, menurut jokowi ganjar gak mampu mengurus negara. Dan jokowi merasa pak prabowo lah yg tepat dan mampu mengurus negara.  apa yg salah dr jokowi jika memilih penerus yg tepat?,,",1,intropeksi iya jokowi pilih lemah jokowi urus negara jokowi rasa pak tepat urus negara salah jokowi pilih terus tepat
378,"@MARQUEZ__93 Rekomendasi anak nya jadi walikota dikasih, rekomendasi mantu nya jadi walikota dikasih disini lah pembiaran PDIP melenggang kan keluarga presiden akhirnya sekarang malah jadi cawapresnya Prabowo anda bilang melanggar konstitusi,lah rekomendasi partai anda anak &amp mantu nya apa tu?,,",0,rekomendasi anak nya jadi walikota kasih rekomendasi mantu nya jadi walikota kasih biar pdip lenggang keluarga presiden akhir jadi cawapresnya bilang langgar konstitusi rekomendasi partai anak amp mantu nya
379,"@PandamPamungkas @gibran_tweet Kenapa ditarik? Yang udah jelas gak mau lawan pak prabowo di pilpres aja skrg udah jadi lawannya pak prabowo (anis). Kalo vidio ini kan mengajak aja, kalo gak mau milih ya gapapa tho. Sah sah aja,,",0,tarik jelas lawan pak pilpres jadi lawan pak anis vidio ajak pilih iya gapapa tho sah sah
380,"@don_muzakir_ @prabowo @Gerindra makin yakin Pilih @prabowo 2024  #paperapejuangindonesiaraya #prabowopresiden2024,,",1,yakin pilih
381,"Alhamdulillah jadi garis yang ditarik semakin jelas. Jika anda ingin melihat program2 Jokowi dilanjutkan ya itu hanya bersama Pak Prabowo. Jika anda merasa pemerintah hari ini tidak sesuai harspan, dan ingin perubahan, maka pilihannya ada dua. Mas Ganjar dan Mas Anies.,,",1,alhamdulillah jadi garis tarik jelas lihat program jokowi lanjut iya pak rasa perintah hari sesuai harspan ubah pilih mas mas
382,"@yusufagro @alextham878 @prabowo @99propaganda @Alie_Fahnoor @AlmaghribiS @AndreasSolusi @BANGSAygSUJUD @Bank_Joee_ @Chaves1305 @Kimberley_2024 Gak malu ta..?? . DI PECAT tuh...! . Emang Masih bisa pake seragam TNI...??!!!,,",0,malu ta pecat pakai seragam tni
383,"@UmarSyadatHsb__ Prabowo pura2 ngga faham pa...masa  pensiunan jendral ngga faham .....,,",0,pura faham masa pensiun jenderal faham
384,"@mihrabku @jokowi @prabowo Astaghfirullah... naudzubillah punya pemimpin yang seperti ini.. Allah Aja berani di lalaikan? Gimana apalagi Rakyat nya ??,,",0,astaghfirullah naudzubillah punya pimpin allah berani lalai rakyat nya
385,"@don_muzakir_ @prabowo @Gerindra jangan lelah Berbuat kebaikan pak @prabowo 💖 #prabowopresiden2024  #pedagangsatukomando,,",1,lelah baik pak
386,"@don_muzakir_ @prabowo @Gerindra Ya allah Pengen nangis pak ☹ #satukomando #prabowopresiden2024,,",1,iya allah menang pak
387,"Momen bangga pak Prabowo resmikan RS. Salak dr. H. Sadjiman  #gerindrasumut #prabowo #prabowogibran #ahmadmuzani #sufmidasco #gusirawanpasaribu #sugiatsantoso #merryameliaprasetio https://t.co/Yz2EHM0IqO,,",1,momen bangga pak resmi rs salak h sadjiman
388,"@jajatplus @CNNIndonesia ahy kan udh satu koalisi dgn Pak Prabowo &amp  Mas Gibran,,",0,ahy udah satu koalisi pak amp mas gibran
389,"@jokowi Sy orang Flores pak presiden sy bangga anda punya prhtian serius utk Indonesia Timur kusus lban Bajo NTT,tp sy cukup kecewa anak anda JD cawapres Prabowo sy tdk benci Prabowo hanya sy blm bisa percaya beliau tp itu hak anda sy hanya kecewa dgn bpk.,,",0,orang flores pak presiden bangga punya prhtian serius indonesia timur sus lban bajo ntt cukup kecewa anak jadi cawapres benci percaya beliau hak kecewa bapak
390,"Menang kalah dalam pemilu soal biasa, yang penting pilih @prabowo 🔥🔥 https://t.co/NVyMK51TZr,,",1,menang kalah milu soal penting pilih
391,"@hipohan Apa prestasi prabowo selama jadi menteri?... Singkong, politik dinasti, khianat dan data rahasia kemenhan kebobolan...,,",0,prestasi jadi menteri singkong politik dinasti khianat data rahasia kemenhan bobol
392,"@DoankWarto Pilih Anies, Prabowo Ganjar kalah telak, cebong goblok menangis air mata darah .,,",0,pilih kalah telak cebong bodoh menang air mata darah
393,"@kompascom Jelas susi susanti berjuang keras bertahun bermandikan keringat tenaga biaya demi prestasi harumkan bangsa negara  Bukannya sperti Gibran prestasi Instan di krn kan anak presiden bagi prabowo adlah suatu kebodohan pilih dia sbg cawapres krn rakyat skrg semua rata"" sdh cerdas"",,",0,jelas sus susanti juang keras tahun mandi keringat tenaga biaya prestasi harum bangsa negara gibran prestasi instan anak presiden bodoh pilih cawapres rakyat rata cerdas
394,"Prabowo gak layak jadi Presiden ! Kacau ! Partai koruptor https://t.co/OryaXX2FQK,,",0,layak jadi presiden kacau partai koruptor
395,"Prabowo gak layak jadi Presiden ! Kacau ! Partai koruptor https://t.co/GE7uYng0gu,,",0,layak jadi presiden kacau partai koruptor
396,"Prabowo Gibran 2024!,,",1,gibran
397,"@yunartowijaya @Fahrihamzah Kalau semua keluarga Jokowi dukung Prabowo maka happy ending pemerintahan jokowi hanya mimpi, sejarah akan mencatat,,",0,keluarga jokowi dukung bahagia ending perintah jokowi mimpi sejarah catat
398,"Pasangan Prabowo - Gibran Rakabuming Raka Paslon paling realistis . 1. Keduanya tidak pernah dipanggil KPK. 2. Keduanya sosok berprestasi, berprestasi berbasis data yang objektif dan nyata, bukan manipulatif. 3. Keduanya bukan tipe hanya pandai cakap tak pandai kerja. https://t.co/7Q9N34lOEV,,",1,pasang gibran rakabuming raka paslon realistis dua panggil kpk dua sosok prestasi prestasi bas data objektif nyata manipulatif dua tipe pandai cakap pandai kerja
399,"@Catatan_ali7 Prabowo katanya kemarin mau minta dukungan ke zionis Israel. Mungkin Prabowo mau nempelin jidatnya ke tembok ratapan biar dapat dukungan Yahudi Internasional.,,",0,kata kemarin minta dukung zionis israel nempelin jidat tembok ratap dukung yahudi internasional
400,"@syam_juhri @prabowo Kasihan,,",0,kasihan
401,"Prabowo gak layak jadi Presiden ! Kacau ! Partai koruptor https://t.co/mXW0f3xwuQ,,",0,layak jadi presiden kacau partai koruptor
402,"Prabowo gak layak jadi Presiden ! Kacau ! Partai koruptor https://t.co/WhR3QV7P2w,,",0,layak jadi presiden kacau partai koruptor
403,"@KataNadiaaa @cakimiNOW Cak Imin semua orang sudah tahu sudah semua orang sudah mengerti kenapa Anda masih ragu-ragu katakan saja proyeknya Prabowo,,",0,cak imin orang tahu orang erti ragu ragu kata proyek
404,"Program Prabowo Subianto kacau untuk masa depan Indonesia #MENHANBoros #PelanggarHAMBerat https://t.co/p6vmFHvfJs,,",0,program kacau masa indonesia
405,"Diumumkan Kaesang, PSI Resmi Dukung Prabowo-Gibran di Pilpres 2024 https://t.co/Cvl59lgvg7,,",1,umum kaesang psi resmi dukung gibran pilpres
406,"Pada 2021, dan pada 2022 disusul 12 bendungan yang selesai dan pada 2023, diperkirakan ada 7 bendungan tambahan , dan 4 bendungan terakhir akan selesai pada 2024. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan,,",1,susul bendung selesai kira bendung tambah bendung akhir selesai pak
407,"Pak Jokowi pasti kecewa dng proyek Food Estate yg dipercayakannya pd Prabowo gagal total..  Masa yg gagal ngurus ketahanan pangan, koq mau dipercaya ngurus seluruh negara ?  Mikiiirrr..!!  Kalo pak Ganjar siap yaa.. Begitu habis dilantik bsknya langsung masuk ke Kedaulatan Pangan https://t.co/1Fw8YdBxGr,,",0,pak jokowi kecewa proyek food estate percaya gagal total masa gagal urus tahan pangan percaya urus negara mikiiirrr pak siap habis lantik bsknya langsung masuk daulat pangan
408,"Pemimpin itu yang di Pegang Omongannya, Hanya Pak Prabowo yang pantas Pimpin Indonesia https://t.co/jjtETkREGd,,",1,pimpin pegang omong pak pimpin indonesia
409,"@gus_dibyo @cakimiNOW Jangan ragu jangan malu bilang saja pelakunya Prabowo pakai acara malam-malu kucing saya main ini,,",0,ragu malu bilang laku pakai acara malam malu kucing main
410,"Jauh lebih baik Prabowo versi ini daripada versi yang sekelompok sama kanan mentok.,,",1,jauh baik versi versi kelompok kanan mentok
411,"Menteri Pertahanan (Menhan) Prabowo Subianto menjadi salah satu pembicara pada forum pangan global atau Global Food Security Forum Pak Prabowo @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju https://t.co/ePaRVGEyvD,,",1,menteri tahan menhan jadi salah satu bicara forum pangan global global food security forum pak
412,"@Gerindra @prabowo AMIIN kan aja dl,,",1,amin
413,"Prabowo dan Ridwan Kamil Bertemu, Golkar: Penjajakan Sebelum Ambil Keputusan Cawapres - https://t.co/iXWeme6tIR #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/anCBU7o128,,",1,ridwan kamil temu golkar jaja ambil putus cawapres
414,"@Gojokaisen86 @info_beragam Berharap yang terbaik untuk paslon pak prabowo dan mas gibran untuk Indonesia emas nanti nya dan bisa benar-benar terwujud,,",1,harap baik paslon pak mas gibran indonesia emas nya benar benar wujud
415,"@PutraErlangga95 @prabowo @aniesbaswedan @ganjarpranowo Anies,,",0,
416,"@StefanAntonio__ mantap semoga jadi presiden 2024 pak Prabowo Subianto,,",1,mantap moga jadi presiden pak
417,"@islah_bahrawi @sigitwid Otak kamu yang bengkok, tidak bisa menyimpulkan hal sederhana. Kalau Jokowi dukung prabowo, itu berarti jagoanmu tidak lebih baik dari Prabowo, apalagi dari Jokowi. 😎,,",1,otak bengkok simpul sederhana jokowi dukung arti jago baik jokowi
418,"@Hasbil_Lbs Fokus aja dukung Prabowo...gak usah prediksi orang lain. Ntar kalo terjadi sebaliknya makin sakit itu hati Lo...,,",1,fokus dukung perlu prediksi orang jadi balik sakit hati
419,"@don_muzakir_ @prabowo @Gerindra Aku merasa Terharu dengan perjuanganmu pak @prabowo atas bangsa palestina, semoga allah memberikan amanah padamu untuk meminmpin bangsa trcinta ini, aamiin #prabowopresiden2024,,",1,rasa haru juang pak atas bangsa palestina moga allah beri amanah meminmpin bangsa trcinta amin
420,"@hhhooaaMzzz anies zamannya waktu di jakarta bisa nilai sendiri mas, malah kalo diliat kinerjanya lebih proper ke ahok waktu itu. ganjar atau prabowo lebih kearah (?) ajadeh diliat2 kurengnya banyak wkwkw. emng buzzer2 itu serem bgt mas kalo soal nuduh menuduh🤣,,",0,zaman waktu jakarta nilai mas lihat kerja proper ahok waktu arah ajadeh lihat reng wkwkw buzzer seram banget mas soal tuduh tuduh
421,"@CNNIndonesia Tadinya sy mau pilih sampean pak Prabowo...sayang wakilnya karbitan, tau kan kl buah dikarbitin rasanya kayak apa...🤔🤭,,",0,pilih sampean pak sayang wakil karbitan tahu kalo buah dikarbitin rasa
422,"Program ekonomi Prabowo Subianto untuk rakyat. Pak Prabowo @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju https://t.co/nQ9cDhRhAa,,",1,program ekonomi rakyat pak
423,"@heelme_d_a @chandra_siap @dwiputro89 @kompascom Lah ya emg bener nanya salah nya dmana?  Di media kan prabowo hanya bilang silakan gibran tetap di partai PDIP. Bukan silakan gibran di calonkan PDIP. Aturan Itu kan tentang tidak boleh di calonkan oleh partai politik lain B ketika sudah di calon partai pokitik A. Wkwk,,",1,iya benar tanya salah nya media bilang sila gibran tetap partai pdip sila gibran calon pdip atur calon partai politik bahasa calon partai pokitik jadi orang wkwk
424,"@datuakrajoangek Karena Prabowo tdk ada programnya selain gelendotan diketik Jokowi ya bang,,",0,program gelendot ketik jokowi iya mas
425,"@gus_dibyo @cakimiNOW Dia tau Jokowi beri order kerja danbtanggung jawab ke Prabowo bekas Bosnya,tabiat memang tidak mudah dirubah.,,",0,tahu jokowi beri order kerja danbtanggung jawab bekas bos tabiat mudah rubah
426,"@Gerindra @prabowo Ngk usah so asik lo,, bentar lagi juga lapaklo sepi , kebantu apa folower linglung sang pangeran aja lo !!,,",0,perlu sok asik sebentar lapaklo sepi bantu folower linglung sang pangeran
427,"Kasihan pak @prabowo kalau masih pakai orang ini utk pilpres 2024 nanti, menghadapi narasi buzerrr aja belepotan kok bisa-bisanya jadi konsultan politik 🤣🤣🤣🤣🤣,,",0,kasihan pak pakai orang pilpres hadap narasi buzerrr belepotan jadi konsultan politik
428,"Menhan Prabowo Subianto Hipnotis Ribuan Mahasiswa UMM - SurabayaPost #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/wNFDYKWNR5,,",1,menhan hipnotis ribu mahasiswa umm surabayapost
429,"Menhan Prabowo Subianto Hipnotis Ribuan Mahasiswa UMM - SurabayaPost #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/JU7Xt6Aj5J,,",1,menhan hipnotis ribu mahasiswa umm surabayapost
430,"@hasyimmah Yg betul itu Prabowo benar-benar agak lain pak 😅 Dari rekam jejak pilpres sudah ketahuan kalau mayoritas masyarakat itu tidak ingin dia berkuasa tapi kok masih ngeyel aja 😅,,",0,betul benar benar pak rekam jejak pilpres tahu mayoritas masyarakat kuasa ngeyel
431,"@don_muzakir_ @prabowo @Gerindra memang gak Ada capeknya srikandi-srikandi papera buat dukung bpk @prabowo 👏 #prabowopresiden2024 #pedagangsatukomando,,",1,capek srikandi srikandi papera dukung bapak
432,"@RizkaPerta Buzer ecek2 ya gini,,,asal posting.kemarin gerombolan elo teriak Prabowo didukung FPI HTI,skarang elo posting klo prabowo didukung USA ..gak nyambung...,,",0,buzer ecek iya asal posting kemarin gerombol lo teriak dukung fpi hti lo posting dukung usah sambung
433,"@don_muzakir_ @prabowo @Gerindra bismillah @prabowo Presiden 2024 #prabowopresiden2024,,",1,bismillah presiden
434,"@Gojokaisen86 @negativisme Saya sih berharap sekali pak prabowo dan mas gibran bisa menjadi sosok pemimpin yang adil dan bisa mencintai rakyat nya dan juga tanah airnya sendiri. Selalu mengutamakan kepentingan rakyat diatas kepentingan apapun. Semoga saja memang seperti itu,,",1,sih harap pak mas gibran jadi sosok pimpin adil cinta rakyat nya tanah air utama penting rakyat atas penting moga
435,"Pengakuan Warga Desa Dawuhan Banyumas Tentang Sentuhan Prabowo Subianto dan Keluarganya #Umum  https://t.co/TWb1iI0VNy,,",1,warga desa dawuhan banyumas sentuh keluarga
436,"@DoankWarto Disuruh tiarab dulu, krn prabowo butuh dukungan masa jokowi,,",0,suruh tiarab butuh dukung masa jokowi
437,"@G0mb4k @KhoirilAnwar_ @prabowo @gibran_tweet @BANGSAygSUJUD @bengkeldodo @99propaganda @alextham878 @AlmaghribiS @Lembayung071 @drReUtari08 @Ndaxwz Mengelola Negara sebesar Indonesia kok Coba !!! Anak muda sangat penting,,,tetapi bila miskin Pengalaman dan Kemampuan, jadi apa Negri ini ???"",,",0,kelola negara besar indonesia coba anak muda penting miskin alam jadi negeri
438,"Salah satu strategi struktural yang dilakukan Pemerintah dalam menjaga ketahanan air nasional adalah terdapat empat rancangan peraturan pemerintah yang Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan,,",1,salah satu strategi struktural laku perintah jaga tahan air nasional empat rancang atur perintah pak
439,"@seeksixsuck intinya klo gk ganjar, pilih prabowo tau yg mana yg punya rasa nasionalisme,,",1,inti gak pilih tahu punya rasa nasionalisme
440,"Sebagai fansnya prabowo until the end, saya kadang berpikir menjelang tidur “kenapa MK baru kali ini bisa begitu, kenapa dulu tidak?”,,",1,fansnya until the end kadang pikir jelang tidur baru kali
441,"@AK__aja Rekam jejak Prabowo udah terang benderang di Pecat dari Militer karena PENCULIKAN CLEAR.,,",0,rekam jejak terang benderang pecat militer culi clear
442,"@DoankWarto 2014 melawan Prabowo 2019 melawan Prabowo 2024 masa' milih Prabowo ? Ya jelas milih Ganjar-Mahfud 🤟,,",0,lawan lawan masa pilih iya jelas pilih mahfud
443,"@djuddah_i @RizkaPerta @Gerindra Elo salah mention..harusnya mentionnya ke jkw..klo emang Prabowo kejam penculik ,tnya jkw kenapa dijadikan Mentri..,,",0,lo salah mention mentionnya jokowi kejam culik tanya jokowi jadi tri
444,"Lhaaa nih orang prabowo kenapa dah? Makin lucu aja lu pak,,",0,lhaaa orang deh lucu pak
445,"@detikcom Ya ialah adik pasti dukung kakak, tinggal nnti kalau jdi presiden, prabowo sakit2 dan...... Kakaknya naik jadi presiden. 😀😀😀,,",0,iya adik dukung kakak tinggal jadi presiden sakit kakak naik jadi presiden
446,"@InfoLurah Ayo pak @prabowo bancakan food estate sama siapa aja jangan ke siram sindiran owi terkesan gak bisa kerja H,,",1,ayo pak bancak food estate siram sindir owi kes kerja h
447,"@UmarSyadatHsb__ Semoga bapak @aniesbaswedan tidak seperti bapak @prabowo yg telah mengecewakan org org yg telah mendukungnya terutama umat islam,,",0,moga bapak bapak kecewa orang orang dukung utama umat islam
448,"@ch_chotimah2 @gibran_tweet @ganjarpranowo prabowo tukang tipu https://t.co/UALnOrvXAu,,",0,tukang tipu
449,"@Kanjeng2022 Pengkianat Gusdur pencuri PKB  Pengkianat prabowo AHY  Penipu DKI Pake sara u menang di pilgub DKI Tunduk  sungkem Ormas radikal Boneka aseng orba radikal Yg pilih GOBLOK 🤣🤣🙏,,",0,pengkianat gusdur curi pkb pengkianat ahy tipu dki pakai sara menang pilgub dki tunduk sungkem ormas radikal boneka aseng orba radikal pilih bodoh
450,"Luhut Sebut Pasangan Prabowo-Gibran Simbol Harapan Indonesia Maju #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/Rq2RAt3qiE,,",1,luhut sebut pasang gibran simbol harap indonesia maju
451,"Ketemu Kaesang di Perayaan Ulang Tahun Luhut, Prabowo: Kapan ... - Dailymotion #prabowo #prabowosubianto #jokowi https://t.co/kUSztzsMyQ,,",1,ketemu kaesang raya ulang tahun luhut dailymotion
452,"Ketemu Kaesang di Perayaan Ulang Tahun Luhut, Prabowo: Kapan ... - Dailymotion #Jokowi #Prabowo https://t.co/1LOac2ZPaq,,",1,ketemu kaesang raya ulang tahun luhut dailymotion
453,"@willsarana Dari ketiga capres, anak tk jg tau kalo ganjar yg plg qualified utk menjadi pemimpin bangsa ini, trek record sdh teruji dan perform, apalagi ditambah prof mahfud. Trus kenapa kalian malah ke prabowo? Apakah kalian lbh bodoh dari anak tk? Ato ada faktor yg amis2?,,",0,tiga capres anak tahu qualified jadi pimpin bangsa trek record uji perform tambah prof mahfud terus bodoh anak faktor amis
454,"@Dennysiregar7 Jujur saja, tanpa Gibran saya emoh pilih Prabowo.. Gibran yg membuat saya beralih dari Ganjar ke Prabowo. Narasi2 densi yg mendiskreditkan Gibran cuma terdengar seperti bunyi kentut bau taik onta bahlul..gak ngaruh blaaasss..,,",1,jujur gibran emoh pilih gibran alih narasi densi diskredit gibran dengar bunyi kentut bau kotor onta bahlul pengaruh blaaa
455,"@Paltiwest @psi_id mengklaim sebagai partai anak muda, TAPI khusus untuk anak-anak muda PLIN PLAN  dan tidak berintegritas  Dulu memberikan award kebohongan kepada Prabowo  sekarang mendukung Prabowo Dulu mengecam politik dinasti, sekarang mendukung anak2 Jokowi https://t.co/1y9yt5Cqui,,",0,klaim partai anak muda khusus anak anak muda plin plan integritas beri award bohong dukung kecam politik dinasti dukung anak jokowi
456,"@Heraloebss @gibran_tweet @prabowo minimal malu, ngangkangin undang undang demi nafsu keluarga 🤣😭,,",0,minimal malu ngangkangin undang undang nafsu keluarga
457,"Ketemu Kaesang di Perayaan Ulang Tahun Luhut, Prabowo: Kapan ... - Dailymotion #Prabowo #Jokowi #PrabowoSubianto https://t.co/Y7CxMkT6nd,,",1,ketemu kaesang raya ulang tahun luhut dailymotion
458,"Ketemu Kaesang di Perayaan Ulang Tahun Luhut, Prabowo: Kapan ... - Dailymotion https://t.co/Bn6xiGRcXn,,",1,ketemu kaesang raya ulang tahun luhut dailymotion
459,"Tiba di Kupang, Kaesang Akan Bertemu Relawan Jokowi untuk Menangkan Prabowo-Gibran - Flores Editorial - Flores Editorial https://t.co/fOaIiCxZAz #prabowo #MenataMasaDepan #BersamaPrabowo,,",1,tiba kupang kaesang temu rawan jokowi menang gibran flores editorial flores editorial
460,"@dehadaud @HensuAja @psi_id Secara riil EMG terlihat Prabowo uzur,tapi kalian ga berkaca kl PDIp menggunakan sistem politik yg sudah uzur?? politik dinasti juga? seumur hidup Megawati jadi ketumnya,hak veto tanpa pertanggungjawaban apapun pd anggota atau kader,trs kl pensiun dserahkan k anaknya SBG penerus,,",0,riil lihat uzur kaca kalo pdip guna sistem politik uzur politik dinasti umur hidup megawati jadi tum hak veto pertanggungjawaban anggota kader terus kalo pensiun dserahkan anak terus
461,"@Naz_lira Ada ini, Mba @Naz_lira ... Jd kita berharap pd kesadaran &amp  kebesaran hati Prabowo ja bhwa cinta tanah air tdk dgn memaksakan diri terus jd Capres &amp  menerima Cawapres yg blm matang. Beliau bnr² seorang negarawan jk segera membatalkan pencapresan dirinya &amp  Gerindra mendukung AMIN. https://t.co/jOl1UNZs8Y,,",0,mbak jadi harap sadar amp besar hati cinta tanah air paksa terus jadi capres amp terima cawapres matang beliau benar orang negarawan batal pencapresan amp gerindra dukung amin
462,"@KompasTV Yang untung jokowi dan prabowo dan bukan Indonesia.,,",0,untung jokowi indonesia
463,"@blantik_pedhet1 @imasrofi Khawatir Prabowo ngamuk2 lagi karena gak bisa maju sama Gibran krn blunder paman MK dgn putusan MKnya yg bermasalah...,,",0,khawatir ngamuk maju gibran blunder paman putus masalah
464,"@tempodotco 16ribu per dollar, gegara gibran pasangan prabowo,,",0,ribu dollar gara-gara gibran pasang
465,"@TeddGus @gibran_tweet @prabowo Twit ini disponsori oleh Kacang GARUDA"" dan ""Kacang yg lupa Kulitnya"" 🤭🤭🤭"",,",0,twit sponsor kacang garuda kacang lupa kulit
466,"@sonny14547643 @StefanAntonio__ @prabowo ya coblos... fotonya Pak GP dan Pak MMD.... klo partai mach terserahhhh😊😊😊,,",0,iya coblos foto pak gp pak mmd partai mach terserahhhh
467,"Ketemu Kaesang di Perayaan Ulang Tahun Luhut, Prabowo: Kapan ... - Dailymotion #jokowi #prabowo #prabowosubianto https://t.co/I9Jk9e6i06,,",1,ketemu kaesang raya ulang tahun luhut dailymotion
468,"Ketemu Kaesang di Perayaan Ulang Tahun Luhut, Prabowo: Kapan ... - Dailymotion #prabowo #jokowi #prabowoaja https://t.co/i4VOZ3JNwF,,",1,ketemu kaesang raya ulang tahun luhut dailymotion
469,"@ch_chotimah2 @gibran_tweet @ganjarpranowo prabowo tukang bohong https://t.co/cX0qr8g2A5,,",0,tukang bohong
470,"@Kimberley_2024 Saya sebenarnya kalo Anies kalah trus putaran kedua Prabowo vs Ganjar .. Tadinya mau pilih Prabowo ..  Tapi karna wakil nya Gibran maaf saya lebih memilih golput ..,,",0,benar kalah terus putar dua vs pilih wakil nya gibran maaf pilih golong putih
