full_text,label
"@KLATENESE @DokterTifa @prabowo , pak ini pak meremehkan kesehatan bapak. Usia 72 tahun memangnya bapak cuma sanggup dalam waktu singkat jadi presiden? Bapak sudah merencanakan semua ini karena bapak tim Jokowi?,,",1
"@Gojokaisen86 @negativisme Saya sangat mendukung penuh untuk pak prabowo dan mas gibran agar bisa maju dalam pemilihan presiden selanjutnya dan bisa menang dalam 1 kali putaran,,",1
"Prabowo-Gibran bisa hilangkan kemiskinan - ANTARA Jogja https://t.co/KzZHVUHCfM #PrabowoGibranIstimewa #BersamaIndonesiaMaju,,",1
"Prabowo-Gibran bisa hilangkan kemiskinan - ANTARA Jogja https://t.co/HzlVbU1tY9 #PrabowoGibranIstimewa #BersamaIndonesiaMaju,,",1
"@Gojokaisen86 @negativisme Berikan aku 10 pemuda dan akan ku guncang duni, kata kata tersebut yang membuat saya yakin untuk memilih mas gibran untuk jadi pasangan pak prabowo karena anak muda dampaknya sangat besar terhadap perubahan,,",1
"Prabowo-Gibran bisa hilangkan kemiskinan - ANTARA Jogja https://t.co/XnTRNIFpM0 #PrabowoGibranIstimewa #BersamaIndonesiaMaju,,",1
"Prabowo-Gibran bisa hilangkan kemiskinan - ANTARA Jogja https://t.co/5jfHWEqmQr #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
"Pagi min @Gerindra , kesiangan to kamu.. Min usul donk.. Gimana kalau setiap Hari jum'at ngadain Challenge atau jum'at berkah .. Biar Gen Z makin sayang sama Mintul @Gerindra   Saran lho mintul  @Gerindra  Ijin bapak @prabowo yg GEMOY.. Hehehe Mintul @Gerindra,,",1
"Prabowo-Gibran bisa hilangkan kemiskinan - ANTARA Jogja https://t.co/A5gijLYYqM #PrabowoGibranIstimewa #BersamaIndonesiaMaju,,",1
"Prabowo-Gibran bisa hilangkan kemiskinan - ANTARA Jogja https://t.co/g5BfW4cOAK #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
"@STresnowat102 Potensi kecurangan itu pasti ada,, prabowo itu serasa incumbent karena cawapres nya adalah orang incumbent.... Mereka akan berusaha mati2 an utk menang termasuk menggunakan cara curang.,,",0
"Prabowo-Gibran bisa hilangkan kemiskinan - ANTARA Jogja https://t.co/97LxsqrTln #PrabowoGibranIstimewa #BersamaIndonesiaMaju,,",1
"@dre_gio @neohistoria_id Kocak,bocil,ini yg mimpin prabowo apa jokowi?Kenapa jadi percaya sama jokowi? Msh pengen dollar 10rb?Msh ngarep 10rb lapangan kerja?msh nunggu 11rbT ada disaku saya""tapi hutang negara selangit dibayar rakyat dg kenaikan BBM, pajak,BPJS,TDL,GAS,PBB sampe harga Materai? BOCIL"",,",0
"Prabowo-Gibran bisa hilangkan kemiskinan - ANTARA Jogja https://t.co/vebSuRfVZp #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
"Forum Ulama dan Santri Deklarasi Dukung Prabowo Gibran https://t.co/mgTSwmuUVI,,",1
"@nieke_olivia Orang pintar pasti pilih Pak @aniesbaswedan  orang yg kemakan fitnahan buzzerp pasti pilih ganjar prabowo 😀😃,,",0
"Survei LSI Denny JA: Prabowo-Gibran Unggul di Pemilih NU https://t.co/kooKOQaW0Y,,",1
"Nah bagus tuh kalau kasih nama pendukungnya pak prabowo dan mas gibran adalah gemoy min😅. Btw pinjem seratus dong min🙂🙂🙂🙂,,",1
"Baliho 'Wis Wayahe Prabowo' Terus Menjamur, Dukungan Terus Menguat - Radar Madiun - Radar Madiun #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/YJzkR48pYz,,",1
"Baliho 'Wis Wayahe Prabowo' Terus Menjamur, Dukungan Terus Menguat - Radar Madiun - Radar Madiun #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/YgR2gQlXvG,,",1
"Prabowo ga bisa disetir...orangnya keras...suka lempar henpon...gebrak meja..! Gibran dikepret nantinya.. bisa jadi buat narik dukungun thok...,,",0
"@DrPullmanrogers @ainunnajib @Kenzu_001 @jokowi @prabowo @gibran_tweet Yang coblos rakyat tapi elit punya sumber daya dan sumber dana itu membeli dukungan, murah kok tak perlu beli seluruh rakyat indonesia,, cukup ratusan ribu masa dikumpulkan dan sorot media,,",0
"@narkosun @jokowi Yang menolak Prabowo cuma seupil itupun otaknya kebo semua...😂😂😂,,",1
"@awemany Gak usah tuu bahas Anies. Fokus pemenangan prabowo. Mau 2 paslon yg penting prabowonya presiden,,",1
"Representasi Keberagaman, Erick Thohir Dinilai Tepat Dampingi Prabowo Subianto - Tribun Jabar #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/MGm7lSOxYj,,",1
"@Resty_J_Cayah Tul. Perang sdh dimulai antara jkw vs pdip. Kapan lagi kl tdk skrg. Skenarionya nanti ditengah jln prabowo stroke-nya kumat. Siapa lg yg nerusin jd presiden. Kl bukan wapresnya.,,",0
"Prabowo Subianto Sebut Dinasti Ada di Semua Partai Politik - SinPo https://t.co/VrbO64Qa6s #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
"Kaesang Yakin Prabowo-Gibran Bisa Bawa Indonesia jadi Lebih ... - Merah Putih https://t.co/K3JMA3RpqM #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
"Kaesang Yakin Prabowo-Gibran Bisa Bawa Indonesia jadi Lebih ... - Merah Putih https://t.co/FPSv4oiz7b #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
"Prabowo Cinta Rakyat Khofifah Dampingi Prabowo? PAN Maunya Erick Thohir - https://t.co/CWvlRzyDqp https://t.co/XU8N5rQbb1 #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat,,",1
"Sorry banget pak Prabowo saya kecewa dengan anda🙂 Harapannya sih Prabowo ama anies Lah kok join sama situ,,",0
"@hosin_engi @willsarana Ya minimal Masih Ada prestasinya lah dibanding Pak prabowo Dan anies.. xixixi,,",0
"@alextham878 BUKAN ITU TUJUAN AKHIRNYA.  MEGA, PRABOWO, JOKOWI, GANJAR &amp   KAESANG SEMUA ITU SATU KESATUAN. YG MANA DIDANAI OLEH SATU OLIGARKI. JADI INI TRIK 2 JOKOWI BESOK SELAMAT DARI PROSES HUKUM SETELAH LENGSER... KALAU ANIES JADI PRESIDEN, HUKUM JADI PANGLIMA ABIS SEMUA REZIM  JOKOWI. https://t.co/V4JYQc8oSQ,,",0
"@Gojokaisen86 @kompascom Beliau sosok berani dan mau ambil resiko dan beda dari yang lainnya. Saya sangat setuju kalau pak prabowo dipasangkan dengan mas gibran dalam pilpres nanti,,",1
"@andre_rosiade @gibran_tweet Kami sekampung, kerabat, kenalan tetangga yg dulu memilih Prabowo sdh berubah dan tidak akan memilihnya lagi.  Ingek itu dek ang.,,",0
"Gerindra Bogor deklarasi dukung Gibran dampingi Prabowo di Pilpres - ANTARA Megapolitan https://t.co/XWWzihp8E5 #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
"@ajengcute16__ Nggk tahu permainan tingkat elit kl mau fair di tingkat masyarat bawah hampir surut suara Prabowo walaupun diunggulkan survei dia cuman jd banyolan politik ditambah kontroversi Gibran kalangan bawah  jd muak dan jijik dgn cara main kalian,,",0
"@ignasbowo @gibran_tweet Coba prabowo dan gibran nga usah bawa2 relawan jakowi bisa nga 🤣🤣 Paling loyo,,",0
"Gerindra Bogor deklarasi dukung Gibran dampingi Prabowo di Pilpres - ANTARA Megapolitan https://t.co/sTTK6i4SRY #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
"Gerindra Bogor deklarasi dukung Gibran dampingi Prabowo di Pilpres - ANTARA Megapolitan https://t.co/HyHH9J8Vev #prabowo #MenataMasaDepan #BersamaPrabowo,,",1
"Prabowo Penculik...   Monggo pinarak yang by name by address...,,",0
"@Gojokaisen86 @detikcom Saya juga berharap program program kerja yang dibuat nanti dan akan diungkapkan dalam debat pilpres dari pasangan pak prabowo dan mas gibran bisa benar-benar membuat program kerja yang nyata untuk bisa dilakukan di masa yang akan datang,,",1
"Gerindra Bogor deklarasi dukung Gibran dampingi Prabowo di Pilpres - ANTARA Megapolitan https://t.co/RkkmvBbN1B #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
"Gerindra Bogor deklarasi dukung Gibran dampingi Prabowo di Pilpres - ANTARA Megapolitan https://t.co/j6DRuktNnU #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
"@kurawa Ngapain Takut @psi_id ? Politikus Karbitan Beritahu Ayah @prabowo bhw PILPRES bukan BLT (BANTUAN LANGSUNG TUNAI) PILPRES terkait REKAM JEJAK &amp  PRESTASI serta LEADERSHIP... Kalau Ayah @prabowo mau jd RI 1 dari Endors Bp @jokowi atau Krn @kaesangp lebih baik ikut INDONESIAN IDOL https://t.co/lEhVsOvUuu,,",0
"@Aryprasetyo85 @gm_gm @psi_id @007koteka @03__nakula @__AnakKolong @aan_muba @AntoniusCDN @Dennysiregar7 @FirzaHusainID @gibran_tweet @GunRomli @Miduk17 Kalau lihat Rekam jejak Prabowo, waktu kampanye 2019, setuju korupsi sedikit gak apa², pernyataan  bahwa FPI tidak salah, dekat dengan FPI itu aja menunjukkan bahwa Prabowo dekat dengan Radikalisme. Berlawanan dengan apa yg selama ini PSI  Gaungkan ternyata boong u/ dapat suara🤔,,",0
"@tvOneNews Tukang ngibul ini PDIP,apakabar Prabowo SDH 10 tahun masih aja gak pernah di adili,kan kata PDIP Prabowo pelanggar HAM berat🤣🤣🤣🤣🤣🤣,,",0
"Representasi Keberagaman, Erick Thohir Dinilai Tepat Dampingi Prabowo Subianto - Tribun Jabar #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/KbFozh0x68,,",1
"Kaesang Yakin Prabowo-Gibran Bisa Bawa Indonesia jadi Lebih ... - Merah Putih https://t.co/OCgqFj9qYW #Jokowinomics #MenataMasaDepan #BersamaPrabowo,,",1
"@KompasTV Menepilah Pak Prabowo, 70 memang hanya sekedar angka tapi manusia Indonesia dengan seusia itu kondisi fisik dan otak sudah menurun jauh,,",0
"@don_muzakir_ @prabowo @Herindra87 Aku merasa Terharu dengan perjuanganmu pak @prabowo atas bangsa palestina, semoga allah memberikan amanah padamu untuk meminmpin bangsa trcinta ini, aamiin #prabowopresiden2024,,",1
"@don_muzakir_ @prabowo @Gerindra Saatnya pak @Prabowo memimpin NKRI #prabowopresiden2024,,",1
"@sami86pilang @PDI_Perjuangan Pecah kongsinya dsini...yg ngotot 3 periode adlh org gerindra, knapa? Dsuruh siapa? Itu yg gelap. Bisa jokowi bisa luhut bisa prabowo sendiri ...yg jelas bukan bu mega...krn bu mega nolak krn ga sesuai konstitusi.,,",0
"@KataNadiaaa @cakimiNOW Berani betul lho ini proyek buat kasihan Prabowo nanti kalau ketahuan orang banyak kalau dia gagal,,",0
"@sulhaedir @PDI_Perjuangan Prabowo ngusunf dirinya sendiri aja nyungsep,,",0
"Hari ini Mengawal Kemenangan Indonesia Maju 🇮🇩  25 Oktober 2023 ~&gt  @KPU_ID  #Projo #Jokowi #Gibran #Prabowo https://t.co/iTY6mNcPHj,,",1
"@Uki23 🤣🤣🤣sebenernya pak Jokowi  tuh tegak lurus.....berhubung masih sakit  ma ketum nya....jadi anaknya dijadikan budak nya.....Prabowo mah buat pelampiasan aja.  .....agar anaknya  power....kan Prabowo umurnya udh uzur..,..hbis itu jadi dah anaknya  jadi presiden pengganti 🤣🤣🤣,,",1
"@don_muzakir_ @prabowo @Gerindra Siapppp satu Komando dukung pak @prabowo #prabowopresiden2024 #paperapejuangindonesiaraya #pedagangsatukomando,,",1
"@Heraloebss @prabowo He mocks himself after 2x failing.  Seorg yg sdh menertawakan"" dirix sndr  B'arti dia sdh mnrima kenyataan &amp  b'damai dg diri sndr, Bodo amad dah loe ketawain&amp olok2 gua.  Sukak bets dg org yg sdh di step ini.  Org2 spt itu sdh selesai dg hinaan org Dan makin fokus dg yg ia tuju"",,",1
"@psi_id @kaesangp @prabowo @gibran_tweet Memang mungkin hrs lebih lucu... Negeri ini kayaknya gk maju2 karena terlalu serius.... TERLALU SERIUS MIKIRIN PERUT &amp  ISI OTAKNYA MASING2... 😄😄,,",0
"@don_muzakir_ @prabowo @Gerindra gw salut Sama pak @prabowo #prabowopresiden2024,,",1
"@PureAnonim @Dennysiregar7 Si deni sudah ketakutan Prabowo menang,,",0
"@don_muzakir_ @prabowo @Gerindra bener kata Kh.gusdur soal @prabowo😭 #prabowopresiden2024"",,",1
"Kementerian PU telah menyusun kebijakan dalam menjaga ketahanan air. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan,,",0
"@tvOneNews Percayalah semua skenario, kalau 3 paslon 2 putaran yg pling menguntungkan adalah prabowo 🤣,,",1
"@don_muzakir_ @prabowo @Gerindra Bpk @prabowo Memang bapak bangsa, pemersatu bangsa 😍 #prabowopresiden2024 #giziuntukbangsa,,",1
"@Uki23 @psi_id @Gerindra Walaupun ane pendukung AMIN, ane kasih masukan nickname buat klen..  Prabu BranI Prabowo Gibran u/ Indonesia,,",1
"@GosongImam @Chaves1305 @gibran_tweet @prabowo kita omongin waktu yg sekarang, momentumnya tepat. Bapaknya masih punya pendukung fanatik dan maaih punya nilai jual.,,",1
"Serahkan Sumur Bor dan Pipanisasi, Menhan Prabowo: Semoga Mencukupi Kebutuhan Air Bersih - Radar Jogja - Radar Jogja #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/3UoIsOD0N1,,",1
"Serahkan Sumur Bor dan Pipanisasi, Menhan Prabowo: Semoga Mencukupi Kebutuhan Air Bersih - Radar Jogja - Radar Jogja #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/yt7ZlZcdxb,,",1
"Gerindra Akan Perhitungkan Usul PBB Ingin Yusril Cawapres Prabowo - CNN Indonesia #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/TolmX9aV5S,,",1
"@KompasTV Salah nya apa ? Gimana pak Prabowo ... kKN !!!!,,",0
"1. Undang-Undang Pangan No.7 Tahun 1996: kondisi terpenuhinya kebutuhan pangan bagi rumah tangga yang tercermin dari tersedianya pangan secara cukup, baik dari jumlah maupun mutunya, aman, merata dan terjangkau. Pak Prabowo @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju https://t.co/HoyHY6rFt1,,",1
"Gerindra Akan Perhitungkan Usul PBB Ingin Yusril Cawapres Prabowo - CNN Indonesia #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/C3DkdlLVbV,,",1
"Menhan Prabowo menyampaikan, Indonesia yang memiliki kekayaan sumber daya alam sangat besar, harus siap menghadapi perkembangan geopolitik yang dinamis saat ini dan di masa mendatang.   #Prabowo #MenhanPrabowo #Menhanprabowo #Kemhan #KemhanRI #TNI,,",1
"@kikysaputrii Mending sama Pak Prabowo &amp  Pak Anies deh kalau perkara roasting, they more funny,,",1
"Gerindra Akan Perhitungkan Usul PBB Ingin Yusril Cawapres Prabowo - CNN Indonesia #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/V8AHigjzoJ,,",1
"@TeddGus @prabowo @ganjarpranowo @gibran_tweet Segala dalih d gunakan untk anak paduka....,,",0
"@don_muzakir_ @prabowo @Gerindra komitmen yang Terbaik pak @prabowo 👌🙏 #masdar #prabowopresiden2024,,",1
"Prabowo tdk sebut nama nya dlm susunan Kabinet Langganan Kalah Capres e hehe,,",1
"@yunartowijaya Kalau kelompok Ganjar disebut pengabdian, kalau Prabowo disebut nafsu. Kebencian mempengaruhi pilihan diksi,,",0
"km gak bisa intropeksi ya? knp jokowi lebih pilih prabowo? karena ganjar lemah, menurut jokowi ganjar gak mampu mengurus negara. Dan jokowi merasa pak prabowo lah yg tepat dan mampu mengurus negara.  apa yg salah dr jokowi jika memilih penerus yg tepat?,,",1
"@MARQUEZ__93 Rekomendasi anak nya jadi walikota dikasih, rekomendasi mantu nya jadi walikota dikasih disini lah pembiaran PDIP melenggang kan keluarga presiden akhirnya sekarang malah jadi cawapresnya Prabowo anda bilang melanggar konstitusi,lah rekomendasi partai anda anak &amp mantu nya apa tu?,,",0
"@PandamPamungkas @gibran_tweet Kenapa ditarik? Yang udah jelas gak mau lawan pak prabowo di pilpres aja skrg udah jadi lawannya pak prabowo (anis). Kalo vidio ini kan mengajak aja, kalo gak mau milih ya gapapa tho. Sah sah aja,,",0
"@don_muzakir_ @prabowo @Gerindra makin yakin Pilih @prabowo 2024  #paperapejuangindonesiaraya #prabowopresiden2024,,",1
"Alhamdulillah jadi garis yang ditarik semakin jelas. Jika anda ingin melihat program2 Jokowi dilanjutkan ya itu hanya bersama Pak Prabowo. Jika anda merasa pemerintah hari ini tidak sesuai harspan, dan ingin perubahan, maka pilihannya ada dua. Mas Ganjar dan Mas Anies.,,",1
"@yusufagro @alextham878 @prabowo @99propaganda @Alie_Fahnoor @AlmaghribiS @AndreasSolusi @BANGSAygSUJUD @Bank_Joee_ @Chaves1305 @Kimberley_2024 Gak malu ta..?? . DI PECAT tuh...! . Emang Masih bisa pake seragam TNI...??!!!,,",0
"@UmarSyadatHsb__ Prabowo pura2 ngga faham pa...masa  pensiunan jendral ngga faham .....,,",0
"@mihrabku @jokowi @prabowo Astaghfirullah... naudzubillah punya pemimpin yang seperti ini.. Allah Aja berani di lalaikan? Gimana apalagi Rakyat nya ??,,",0
"@don_muzakir_ @prabowo @Gerindra jangan lelah Berbuat kebaikan pak @prabowo 💖 #prabowopresiden2024  #pedagangsatukomando,,",1
"@don_muzakir_ @prabowo @Gerindra Ya allah Pengen nangis pak ☹ #satukomando #prabowopresiden2024,,",1
"Momen bangga pak Prabowo resmikan RS. Salak dr. H. Sadjiman  #gerindrasumut #prabowo #prabowogibran #ahmadmuzani #sufmidasco #gusirawanpasaribu #sugiatsantoso #merryameliaprasetio https://t.co/Yz2EHM0IqO,,",1
"@jajatplus @CNNIndonesia ahy kan udh satu koalisi dgn Pak Prabowo &amp  Mas Gibran,,",0
"@jokowi Sy orang Flores pak presiden sy bangga anda punya prhtian serius utk Indonesia Timur kusus lban Bajo NTT,tp sy cukup kecewa anak anda JD cawapres Prabowo sy tdk benci Prabowo hanya sy blm bisa percaya beliau tp itu hak anda sy hanya kecewa dgn bpk.,,",0
"Menang kalah dalam pemilu soal biasa, yang penting pilih @prabowo 🔥🔥 https://t.co/NVyMK51TZr,,",1
"@hipohan Apa prestasi prabowo selama jadi menteri?... Singkong, politik dinasti, khianat dan data rahasia kemenhan kebobolan...,,",0
"@DoankWarto Pilih Anies, Prabowo Ganjar kalah telak, cebong goblok menangis air mata darah .,,",0
"@kompascom Jelas susi susanti berjuang keras bertahun bermandikan keringat tenaga biaya demi prestasi harumkan bangsa negara  Bukannya sperti Gibran prestasi Instan di krn kan anak presiden bagi prabowo adlah suatu kebodohan pilih dia sbg cawapres krn rakyat skrg semua rata"" sdh cerdas"",,",0
"Prabowo gak layak jadi Presiden ! Kacau ! Partai koruptor https://t.co/OryaXX2FQK,,",0
"Prabowo gak layak jadi Presiden ! Kacau ! Partai koruptor https://t.co/GE7uYng0gu,,",0
"Prabowo Gibran 2024!,,",1
"@yunartowijaya @Fahrihamzah Kalau semua keluarga Jokowi dukung Prabowo maka happy ending pemerintahan jokowi hanya mimpi, sejarah akan mencatat,,",0
"Pasangan Prabowo - Gibran Rakabuming Raka Paslon paling realistis . 1. Keduanya tidak pernah dipanggil KPK. 2. Keduanya sosok berprestasi, berprestasi berbasis data yang objektif dan nyata, bukan manipulatif. 3. Keduanya bukan tipe hanya pandai cakap tak pandai kerja. https://t.co/7Q9N34lOEV,,",1
"@Catatan_ali7 Prabowo katanya kemarin mau minta dukungan ke zionis Israel. Mungkin Prabowo mau nempelin jidatnya ke tembok ratapan biar dapat dukungan Yahudi Internasional.,,",0
"@syam_juhri @prabowo Kasihan,,",0
"Prabowo gak layak jadi Presiden ! Kacau ! Partai koruptor https://t.co/mXW0f3xwuQ,,",0
"Prabowo gak layak jadi Presiden ! Kacau ! Partai koruptor https://t.co/WhR3QV7P2w,,",0
"@KataNadiaaa @cakimiNOW Cak Imin semua orang sudah tahu sudah semua orang sudah mengerti kenapa Anda masih ragu-ragu katakan saja proyeknya Prabowo,,",0
"Program Prabowo Subianto kacau untuk masa depan Indonesia #MENHANBoros #PelanggarHAMBerat https://t.co/p6vmFHvfJs,,",0
"Diumumkan Kaesang, PSI Resmi Dukung Prabowo-Gibran di Pilpres 2024 https://t.co/Cvl59lgvg7,,",1
"Pada 2021, dan pada 2022 disusul 12 bendungan yang selesai dan pada 2023, diperkirakan ada 7 bendungan tambahan , dan 4 bendungan terakhir akan selesai pada 2024. Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan,,",1
"Pak Jokowi pasti kecewa dng proyek Food Estate yg dipercayakannya pd Prabowo gagal total..  Masa yg gagal ngurus ketahanan pangan, koq mau dipercaya ngurus seluruh negara ?  Mikiiirrr..!!  Kalo pak Ganjar siap yaa.. Begitu habis dilantik bsknya langsung masuk ke Kedaulatan Pangan https://t.co/1Fw8YdBxGr,,",0
"Pemimpin itu yang di Pegang Omongannya, Hanya Pak Prabowo yang pantas Pimpin Indonesia https://t.co/jjtETkREGd,,",1
"@gus_dibyo @cakimiNOW Jangan ragu jangan malu bilang saja pelakunya Prabowo pakai acara malam-malu kucing saya main ini,,",0
"Jauh lebih baik Prabowo versi ini daripada versi yang sekelompok sama kanan mentok.,,",1
"Menteri Pertahanan (Menhan) Prabowo Subianto menjadi salah satu pembicara pada forum pangan global atau Global Food Security Forum Pak Prabowo @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju https://t.co/ePaRVGEyvD,,",1
"@Gerindra @prabowo AMIIN kan aja dl,,",1
"Prabowo dan Ridwan Kamil Bertemu, Golkar: Penjajakan Sebelum Ambil Keputusan Cawapres - https://t.co/iXWeme6tIR #Jokowinomics #MenataMasaDepan #BersamaPrabowo https://t.co/anCBU7o128,,",1
"@Gojokaisen86 @info_beragam Berharap yang terbaik untuk paslon pak prabowo dan mas gibran untuk Indonesia emas nanti nya dan bisa benar-benar terwujud,,",1
"@PutraErlangga95 @prabowo @aniesbaswedan @ganjarpranowo Anies,,",0
"@StefanAntonio__ mantap semoga jadi presiden 2024 pak Prabowo Subianto,,",1
"@islah_bahrawi @sigitwid Otak kamu yang bengkok, tidak bisa menyimpulkan hal sederhana. Kalau Jokowi dukung prabowo, itu berarti jagoanmu tidak lebih baik dari Prabowo, apalagi dari Jokowi. 😎,,",1
"@Hasbil_Lbs Fokus aja dukung Prabowo...gak usah prediksi orang lain. Ntar kalo terjadi sebaliknya makin sakit itu hati Lo...,,",1
"@don_muzakir_ @prabowo @Gerindra Aku merasa Terharu dengan perjuanganmu pak @prabowo atas bangsa palestina, semoga allah memberikan amanah padamu untuk meminmpin bangsa trcinta ini, aamiin #prabowopresiden2024,,",1
"@hhhooaaMzzz anies zamannya waktu di jakarta bisa nilai sendiri mas, malah kalo diliat kinerjanya lebih proper ke ahok waktu itu. ganjar atau prabowo lebih kearah (?) ajadeh diliat2 kurengnya banyak wkwkw. emng buzzer2 itu serem bgt mas kalo soal nuduh menuduh🤣,,",0
"@CNNIndonesia Tadinya sy mau pilih sampean pak Prabowo...sayang wakilnya karbitan, tau kan kl buah dikarbitin rasanya kayak apa...🤔🤭,,",0
"Program ekonomi Prabowo Subianto untuk rakyat. Pak Prabowo @prabowo #PrabowoGibranIstimewa #BersamaIndonesiaMaju https://t.co/nQ9cDhRhAa,,",1
"@heelme_d_a @chandra_siap @dwiputro89 @kompascom Lah ya emg bener nanya salah nya dmana?  Di media kan prabowo hanya bilang silakan gibran tetap di partai PDIP. Bukan silakan gibran di calonkan PDIP. Aturan Itu kan tentang tidak boleh di calonkan oleh partai politik lain B ketika sudah di calon partai pokitik A. Wkwk,,",1
"@datuakrajoangek Karena Prabowo tdk ada programnya selain gelendotan diketik Jokowi ya bang,,",0
"@gus_dibyo @cakimiNOW Dia tau Jokowi beri order kerja danbtanggung jawab ke Prabowo bekas Bosnya,tabiat memang tidak mudah dirubah.,,",0
"@Gerindra @prabowo Ngk usah so asik lo,, bentar lagi juga lapaklo sepi , kebantu apa folower linglung sang pangeran aja lo !!,,",0
"Kasihan pak @prabowo kalau masih pakai orang ini utk pilpres 2024 nanti, menghadapi narasi buzerrr aja belepotan kok bisa-bisanya jadi konsultan politik 🤣🤣🤣🤣🤣,,",0
"Menhan Prabowo Subianto Hipnotis Ribuan Mahasiswa UMM - SurabayaPost #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/wNFDYKWNR5,,",1
"Menhan Prabowo Subianto Hipnotis Ribuan Mahasiswa UMM - SurabayaPost #Jokowinomics #MenataMasaDepan #PrabowoPetugasRakyat https://t.co/JU7Xt6Aj5J,,",1
"@hasyimmah Yg betul itu Prabowo benar-benar agak lain pak 😅 Dari rekam jejak pilpres sudah ketahuan kalau mayoritas masyarakat itu tidak ingin dia berkuasa tapi kok masih ngeyel aja 😅,,",0
"@don_muzakir_ @prabowo @Gerindra memang gak Ada capeknya srikandi-srikandi papera buat dukung bpk @prabowo 👏 #prabowopresiden2024 #pedagangsatukomando,,",1
"@RizkaPerta Buzer ecek2 ya gini,,,asal posting.kemarin gerombolan elo teriak Prabowo didukung FPI HTI,skarang elo posting klo prabowo didukung USA ..gak nyambung...,,",0
"@don_muzakir_ @prabowo @Gerindra bismillah @prabowo Presiden 2024 #prabowopresiden2024,,",1
"@Gojokaisen86 @negativisme Saya sih berharap sekali pak prabowo dan mas gibran bisa menjadi sosok pemimpin yang adil dan bisa mencintai rakyat nya dan juga tanah airnya sendiri. Selalu mengutamakan kepentingan rakyat diatas kepentingan apapun. Semoga saja memang seperti itu,,",1
"Pengakuan Warga Desa Dawuhan Banyumas Tentang Sentuhan Prabowo Subianto dan Keluarganya #Umum  https://t.co/TWb1iI0VNy,,",1
"@DoankWarto Disuruh tiarab dulu, krn prabowo butuh dukungan masa jokowi,,",0
"@G0mb4k @KhoirilAnwar_ @prabowo @gibran_tweet @BANGSAygSUJUD @bengkeldodo @99propaganda @alextham878 @AlmaghribiS @Lembayung071 @drReUtari08 @Ndaxwz Mengelola Negara sebesar Indonesia kok Coba !!! Anak muda sangat penting,,,tetapi bila miskin Pengalaman dan Kemampuan, jadi apa Negri ini ???"",,",0
"Salah satu strategi struktural yang dilakukan Pemerintah dalam menjaga ketahanan air nasional adalah terdapat empat rancangan peraturan pemerintah yang Pak Prabowo @prabowo #KodeKita08 #MenataMasaDepan,,",1
"@seeksixsuck intinya klo gk ganjar, pilih prabowo tau yg mana yg punya rasa nasionalisme,,",1
"Sebagai fansnya prabowo until the end, saya kadang berpikir menjelang tidur “kenapa MK baru kali ini bisa begitu, kenapa dulu tidak?”,,",1
"@AK__aja Rekam jejak Prabowo udah terang benderang di Pecat dari Militer karena PENCULIKAN CLEAR.,,",0
"@DoankWarto 2014 melawan Prabowo 2019 melawan Prabowo 2024 masa' milih Prabowo ? Ya jelas milih Ganjar-Mahfud 🤟,,",0
"@djuddah_i @RizkaPerta @Gerindra Elo salah mention..harusnya mentionnya ke jkw..klo emang Prabowo kejam penculik ,tnya jkw kenapa dijadikan Mentri..,,",0
"Lhaaa nih orang prabowo kenapa dah? Makin lucu aja lu pak,,",0
"@detikcom Ya ialah adik pasti dukung kakak, tinggal nnti kalau jdi presiden, prabowo sakit2 dan...... Kakaknya naik jadi presiden. 😀😀😀,,",0
"@InfoLurah Ayo pak @prabowo bancakan food estate sama siapa aja jangan ke siram sindiran owi terkesan gak bisa kerja H,,",1
"@UmarSyadatHsb__ Semoga bapak @aniesbaswedan tidak seperti bapak @prabowo yg telah mengecewakan org org yg telah mendukungnya terutama umat islam,,",0
